id,demand_for_prison,country_first_letter,lat,lng,date
50257,296,E,51.5269736255,-0.473397959579,2016-01-01
35031,296,E,55.0685061472,-1.51610773492,2016-01-01
57284,296,E,51.4099748225,0.112260204368,2016-01-01
17821,296,E,53.7909944939,-2.7452705824,2016-01-01
56858,296,E,51.7791454112,0.0859674881665,2016-01-01
39097,296,E,53.0721739804,-1.29995844901,2016-01-01
60832,296,E,51.5996536272,0.525381341375,2016-01-01
10971,296,W,51.7077943653,-3.44864149155,2016-01-01
46985,296,E,51.2783581747,-0.739730536507,2016-01-01
12039,296,W,51.754751702,-3.27628771936,2016-01-01
49664,296,E,51.4286547981,-0.519831152344,2016-01-01
7430,296,W,51.6863040681,-4.24363839938,2016-01-01
15724,296,E,53.3674439316,-2.90317132862,2016-01-01
58783,295,E,51.1554455604,0.257922999648,2016-01-01
34103,295,E,53.8285156249,-1.57608257743,2016-01-01
55904,295,E,51.7626846097,-0.0017419103773,2016-01-01
36468,295,E,52.3807917628,-1.45785294752,2016-01-01
43137,295,E,53.6005450124,-1.01925101201,2016-01-01
36543,295,E,53.2527280011,-1.44689862114,2016-01-01
47692,295,E,53.5697246251,-0.627342110863,2016-01-01
37791,295,E,52.5512319255,-1.38201528529,2016-01-01
40568,295,E,52.9637543026,-1.21238086095,2016-01-01
53642,295,E,51.3163869616,-0.207750288748,2016-01-01
5161,295,E,50.2230014692,-5.26785000663,2016-01-01
21093,295,E,52.6687588639,-2.47463619179,2016-01-01
22326,295,E,53.7836689451,-2.39607336629,2016-01-01
25709,295,E,52.4718405032,-2.14864210762,2016-01-01
28667,295,E,52.7506027213,-1.94217845237,2016-01-01
29747,295,E,50.74552093,-1.85963144884,2016-01-01
7524,295,E,50.3929214215,-4.15385017484,2016-01-01
15869,295,E,53.2597054078,-2.88590821719,2016-01-01
48744,294,E,51.2587495975,-0.596952155586,2016-01-01
16409,294,E,53.3678837259,-2.84306487496,2016-01-01
53153,294,E,51.9910603387,-0.224631693339,2016-01-01
33915,294,E,55.0956961465,-1.57845839183,2016-01-01
42643,294,E,51.2546943356,-1.09862543776,2016-01-01
34561,294,E,52.3991981164,-1.56050877761,2016-01-01
49093,294,E,51.2494136707,-0.568578940571,2016-01-01
36652,294,E,54.8973680295,-1.42460457101,2016-01-01
52014,294,E,51.3003153373,-0.337481131666,2016-01-01
9101,294,W,52.9955029343,-3.93839929093,2016-01-01
51671,294,E,51.4085752015,-0.36231516319,2016-01-01
37389,294,E,53.9265939878,-1.3923468778,2016-01-01
48046,294,E,50.8009459846,-0.667470092535,2016-01-01
38231,294,E,50.9327774979,-1.37523976329,2016-01-01
62034,294,E,52.2337693234,0.722339391853,2016-01-01
22592,294,E,51.6802456835,-2.34851780176,2016-01-01
11505,294,W,52.2481221118,-3.37829131578,2016-01-01
26022,294,E,53.4516806904,-2.13698905704,2016-01-01
26135,294,E,52.004377827,-2.11795079385,2016-01-01
27828,294,E,52.6247617069,-2.00143420284,2016-01-01
28943,294,E,50.736582629,-1.91634086672,2016-01-01
19847,294,E,51.5086428484,-2.54893169541,2016-01-01
30929,294,E,53.7301834445,-1.77411816052,2016-01-01
15732,294,E,53.4393433839,-2.90469580819,2016-01-01
16297,294,E,50.8867596672,-2.79748222614,2016-01-01
60243,293,E,51.7179620415,0.459577029221,2016-01-01
33556,293,E,53.7027899789,-1.60764153507,2016-01-01
53825,293,E,51.3251538605,-0.19305569013,2016-01-01
34970,293,E,54.1249296289,-1.52716119028,2016-01-01
47916,293,E,51.5382506026,-0.66047087453,2016-01-01
35519,293,E,53.7922729594,-1.50054855363,2016-01-01
63230,293,E,51.905982765,0.891482905177,2016-01-01
35874,293,E,51.2121374493,-1.50031512235,2016-01-01
58539,293,E,51.4345265874,0.242883373602,2016-01-01
36017,293,E,53.4685809804,-1.47422614424,2016-01-01
36287,293,E,53.4954778841,-1.45881994913,2016-01-01
36294,293,E,53.5673815337,-1.45790289522,2016-01-01
38836,293,E,53.0183300844,-1.31573694502,2016-01-01
40329,293,E,52.9458751437,-1.22758768996,2016-01-01
20583,293,E,50.6097164568,-2.48186798463,2016-01-01
12564,293,W,51.5219411453,-3.18328401969,2016-01-01
26438,293,E,52.9663146049,-2.10566917679,2016-01-01
26607,293,E,52.4808899163,-2.08977504159,2016-01-01
13894,293,W,51.5774983094,-3.01155174971,2016-01-01
28016,293,E,52.4449635236,-1.98671486592,2016-01-01
28354,293,E,50.727612631,-1.95886072477,2016-01-01
15735,293,E,53.4663054461,-2.90526918233,2016-01-01
43836,292,E,54.5705229382,-0.934239955646,2016-01-01
33631,292,E,54.9429890082,-1.59566676517,2016-01-01
53101,292,E,51.4428617521,-0.245972448134,2016-01-01
18214,292,E,53.3777505223,-2.7079690212,2016-01-01
41850,292,E,51.9114166781,-1.14369172498,2016-01-01
37830,292,E,53.0995548815,-1.37418939656,2016-01-01
41393,292,E,51.9026346307,-1.17292859064,2016-01-01
19578,292,E,53.5311239143,-2.60492026185,2016-01-01
47004,292,E,51.530062023,-0.732793587591,2016-01-01
21487,292,E,52.6419054127,-2.44478823291,2016-01-01
42503,292,E,52.6302235351,-1.08540706963,2016-01-01
10912,292,W,53.3072786996,-3.5172337456,2016-01-01
57469,292,E,51.8589648095,0.147749210154,2016-01-01
11147,292,W,51.6991592836,-3.41942493444,2016-01-01
58477,292,E,53.1505871435,0.316353333753,2016-01-01
23089,292,E,53.4153420467,-2.33245965923,2016-01-01
41937,292,E,53.3136569175,-1.11589767917,2016-01-01
11843,292,W,51.6645454181,-3.30266891769,2016-01-01
61799,292,E,51.5608611741,0.653089351346,2016-01-01
28023,292,E,52.507893265,-1.98669627712,2016-01-01
28461,292,E,52.6067745579,-1.95713377112,2016-01-01
15522,292,E,53.286441628,-2.91646208318,2016-01-01
59257,291,E,50.785943261,0.296822920589,2016-01-01
17997,291,E,53.3596846294,-2.72269533145,2016-01-01
52468,291,E,52.5670387205,-0.260481403555,2016-01-01
51813,291,E,51.0668235638,-0.360132757966,2016-01-01
10442,291,E,50.394113904,-3.50669825734,2016-01-01
50810,291,E,51.6072949519,-0.427381611495,2016-01-01
44380,291,E,51.4692679717,-0.950435275654,2016-01-01
23931,291,E,53.5143664585,-2.27291373914,2016-01-01
49731,291,E,52.1297176004,-0.496711977696,2016-01-01
24848,291,E,53.5774069802,-2.21290922951,2016-01-01
60014,291,E,52.0778717624,0.450128861684,2016-01-01
24867,291,E,53.8470476369,-2.21427670683,2016-01-01
64575,291,E,52.0530445343,1.11979729386,2016-01-01
25770,291,E,53.2539133136,-2.15134371824,2016-01-01
28356,291,E,50.7455979174,-1.95884506826,2016-01-01
29614,291,E,52.2201379965,-1.86967662075,2016-01-01
54753,290,E,52.3394441088,-0.0785968127232,2016-01-01
33255,290,E,52.8129689602,-1.63053200638,2016-01-01
55701,290,E,51.4214631177,-0.0310448214123,2016-01-01
8650,290,W,51.6188567714,-3.99472663843,2016-01-01
52103,290,E,52.5494967027,-0.290673338222,2016-01-01
35589,290,E,54.987506,-1.48582694656,2016-01-01
48268,290,E,51.483984654,-0.633257334031,2016-01-01
18247,290,E,53.701306036,-2.71338987641,2016-01-01
65880,290,E,51.3734440761,1.30328721845,2016-01-01
18629,290,E,53.4678039871,-2.67933913633,2016-01-01
57440,290,E,51.5085534078,0.131227889471,2016-01-01
19463,290,E,51.409602627,-2.57650010194,2016-01-01
64804,290,E,52.94090042,1.2131097036,2016-01-01
39457,290,E,50.6985869189,-1.30755810161,2016-01-01
57448,290,E,51.5894197795,0.135010845983,2016-01-01
39596,290,E,52.9371682652,-1.27238011445,2016-01-01
53954,290,E,53.535546195,-0.100313284604,2016-01-01
22003,290,E,51.3923904996,-2.3894418349,2016-01-01
24457,290,E,51.6985422486,-2.21843607649,2016-01-01
12470,290,W,51.4948264158,-3.1969868274,2016-01-01
25277,290,E,52.9931924115,-2.18022521304,2016-01-01
13606,290,W,51.5862358333,-3.0406137059,2016-01-01
13902,290,W,51.6494173749,-3.01315220119,2016-01-01
14345,290,E,53.4833055955,-3.02618976884,2016-01-01
29485,290,E,53.6224787953,-1.88052415278,2016-01-01
29499,290,E,53.7483122721,-1.88016823308,2016-01-01
52570,289,E,51.4794494049,-0.287772621037,2016-01-01
37580,289,E,53.1805283786,-1.38797504891,2016-01-01
62384,289,E,51.3343408119,0.72613207114,2016-01-01
38111,289,E,53.1893592793,-1.35791696961,2016-01-01
54158,289,E,51.1809118452,-0.170085441031,2016-01-01
38461,289,E,54.7889734598,-1.31728682885,2016-01-01
54549,289,E,51.6477753278,-0.12243786502,2016-01-01
59698,289,E,52.7524231881,0.443361362407,2016-01-01
22509,289,E,53.5590194383,-2.37887444912,2016-01-01
42368,289,E,53.502166074,-1.08182856397,2016-01-01
24825,289,E,53.3706741763,-2.21187573513,2016-01-01
44875,289,E,51.4508938201,-0.907682807444,2016-01-01
25482,289,E,52.4628311179,-2.16333009257,2016-01-01
64880,289,E,52.6443124377,1.20609548923,2016-01-01
25491,289,E,52.5707094959,-2.1637312462,2016-01-01
14443,289,W,51.6048336107,-2.96883987868,2016-01-01
57292,288,E,51.4818582069,0.115580314053,2016-01-01
17844,288,E,54.3212154087,-2.75482552548,2016-01-01
55698,288,E,51.3945042302,-0.032202594037,2016-01-01
36028,288,E,53.5674489673,-1.47300131817,2016-01-01
50078,288,E,51.5990660659,-0.485420537905,2016-01-01
20212,288,E,50.9513003378,-2.51386526821,2016-01-01
59973,288,E,51.4849996315,0.418208738363,2016-01-01
10641,288,W,53.2885295136,-3.57657771466,2016-01-01
62785,288,E,51.5305711517,0.795522018576,2016-01-01
21557,288,E,53.6845875123,-2.45570678749,2016-01-01
53314,288,E,51.7931372519,-0.217914157506,2016-01-01
13991,288,E,53.4291213163,-3.05498533442,2016-01-01
49902,288,E,51.8868669289,-0.490296836862,2016-01-01
54137,288,E,50.8483685209,-0.183128754961,2016-01-01
30786,288,E,51.0601456821,-1.78733782934,2016-01-01
32450,288,E,54.9522094273,-1.6736431592,2016-01-01
50918,287,E,53.7729402946,-0.347582985861,2016-01-01
34451,287,E,54.9068804096,-1.5492396625,2016-01-01
50615,287,E,51.4996306908,-0.445497270745,2016-01-01
37102,287,E,53.5312163641,-1.41310539403,2016-01-01
54543,287,E,51.5938566152,-0.124662166941,2016-01-01
38237,287,E,50.9867280816,-1.3745161365,2016-01-01
46302,287,E,52.043043134,-0.776662336437,2016-01-01
57320,287,E,51.7693813311,0.128999348385,2016-01-01
5214,287,E,50.2327652014,-5.24046821745,2016-01-01
21519,287,E,53.1902354793,-2.45044529743,2016-01-01
23509,287,E,53.4244104833,-2.30243359431,2016-01-01
12075,287,E,54.6663651203,-3.36589904967,2016-01-01
24357,287,E,53.3796054906,-2.24198531695,2016-01-01
14526,287,E,53.4834340537,-3.01112293222,2016-01-01
30872,287,E,52.5346602743,-1.78029495719,2016-01-01
50991,286,E,51.5351974357,-0.41544902497,2016-01-01
40594,286,E,53.2603628743,-1.20694390269,2016-01-01
39612,286,E,53.134912651,-1.26904475787,2016-01-01
56027,286,E,51.4928650634,0.000842012189304,2016-01-01
49029,286,E,53.2537852775,-0.517558476497,2016-01-01
22488,286,E,53.3073467345,-2.37664124104,2016-01-01
63331,286,E,51.9056249711,0.905999899827,2016-01-01
57434,286,E,51.4546417598,0.128715702466,2016-01-01
29432,286,E,52.5348065921,-1.88349131572,2016-01-01
41163,286,E,51.7139439873,-1.1908483029,2016-01-01
16037,286,E,53.2058892392,-2.86982535506,2016-01-01
61657,286,E,50.8605502967,0.598915556699,2016-01-01
46425,286,E,51.2967925885,-0.78225547024,2016-01-01
36912,285,E,54.8793215471,-1.40927583676,2016-01-01
53710,285,E,51.9814077659,-0.181328008182,2016-01-01
38704,285,E,50.878671045,-1.34753542009,2016-01-01
54166,285,E,51.2528102825,-0.167232481422,2016-01-01
23919,285,E,53.4065060984,-2.2722222865,2016-01-01
55994,285,E,51.1334127249,-0.0147356064297,2016-01-01
26411,285,E,52.6067356274,-2.10479947742,2016-01-01
57859,285,E,51.4358801081,0.171007950405,2016-01-01
28260,285,E,52.6337481751,-1.97188323502,2016-01-01
58669,285,E,51.4432351728,0.257700854474,2016-01-01
14334,285,E,53.3664735616,-3.02337922087,2016-01-01
40592,285,E,53.2333990893,-1.20744214946,2016-01-01
15105,285,E,51.3535659783,-2.90608655862,2016-01-01
30348,285,E,54.9165602508,-1.81433072801,2016-01-01
42410,284,E,54.5266209869,-1.05899648458,2016-01-01
8245,284,E,51.0694668175,-4.04237625993,2016-01-01
40722,284,E,51.7680812259,-1.21886428909,2016-01-01
9617,284,W,53.2851157214,-3.81647211869,2016-01-01
56667,284,E,51.4199825624,0.0551892422849,2016-01-01
39322,284,E,52.7754619731,-1.2899025185,2016-01-01
63393,284,E,51.1599324518,0.873173309655,2016-01-01
39613,284,E,53.1439008715,-1.26889221709,2016-01-01
55999,284,E,51.1783456674,-0.0128059381135,2016-01-01
5832,284,W,51.8045905596,-4.98934687705,2016-01-01
50070,284,E,51.527160244,-0.487807582132,2016-01-01
26245,284,E,53.3438345609,-2.12162250136,2016-01-01
49455,284,E,51.2490598816,-0.539932738377,2016-01-01
26684,284,E,53.4427355699,-2.09179568201,2016-01-01
58541,284,E,51.4524958954,0.243764116478,2016-01-01
27421,284,E,52.4988999604,-2.03089017279,2016-01-01
29143,284,E,50.7725420524,-1.90209539824,2016-01-01
7396,284,E,50.3654371407,-4.18072869275,2016-01-01
7402,284,E,50.4193570473,-4.18320486349,2016-01-01
14881,284,E,53.6454509751,-2.98474036212,2016-01-01
30182,284,E,51.078199806,-1.83007956363,2016-01-01
30552,284,E,50.7364464561,-1.80297590968,2016-01-01
31780,284,E,51.5545693866,-1.72734948362,2016-01-01
54859,283,E,51.3327811753,-0.106623899989,2016-01-01
33980,283,E,51.7609892482,-1.59570708933,2016-01-01
48098,283,E,51.5111184199,-0.646856156207,2016-01-01
17125,283,E,53.3772810148,-2.78312179387,2016-01-01
43670,283,E,50.8673958475,-1.02084901843,2016-01-01
34707,283,E,54.5383844191,-1.53785219229,2016-01-01
42552,283,E,53.4211639142,-1.06852637341,2016-01-01
35383,283,E,52.2731680681,-1.51778878862,2016-01-01
52283,283,E,52.5402971474,-0.276284736143,2016-01-01
17751,283,E,52.856249964,-2.72915283799,2016-01-01
49314,283,E,51.7256328642,-0.539110239304,2016-01-01
17961,283,E,52.7304973166,-2.7122436629,2016-01-01
36241,283,E,53.0280826437,-1.46468562171,2016-01-01
36296,283,E,53.5853573084,-1.45767301247,2016-01-01
36557,283,E,53.3965400154,-1.44503660243,2016-01-01
36661,283,E,54.9782401642,-1.42344925561,2016-01-01
20630,283,E,51.4819250966,-2.49100835028,2016-01-01
21729,283,E,53.4329787409,-2.4379578199,2016-01-01
22690,283,E,53.4961490568,-2.36323955894,2016-01-01
24134,283,E,53.514399963,-2.25783367945,2016-01-01
26618,283,E,52.5797784832,-2.08997750863,2016-01-01
15342,283,E,53.196449296,-2.92950993057,2016-01-01
15734,283,E,53.4573181061,-2.90507795468,2016-01-01
43221,282,E,51.4431554484,-1.05175509329,2016-01-01
36292,282,E,53.5494057039,-1.45813252991,2016-01-01
51798,282,E,50.8331187387,-0.36833638891,2016-01-01
9557,282,W,53.311838678,-3.83261776176,2016-01-01
56046,282,E,51.6815672863,0.00915025651418,2016-01-01
39057,282,E,52.5777917653,-1.30785659111,2016-01-01
53552,282,E,52.7813471919,-0.162982074782,2016-01-01
40235,282,E,51.4086478194,-1.25375776983,2016-01-01
54546,282,E,51.6208160423,-0.12355088226,2016-01-01
20539,282,E,53.4146370431,-2.52803966889,2016-01-01
52390,282,E,51.4526959815,-0.303166409837,2016-01-01
23572,282,E,51.0330442337,-2.27233267986,2016-01-01
65023,282,E,52.0690462292,1.19388312831,2016-01-01
14305,282,W,53.042926145,-3.01569774529,2016-01-01
28831,282,E,52.4539324019,-1.92785060342,2016-01-01
28848,282,E,52.6247397416,-1.92757107783,2016-01-01
29016,282,E,52.417962484,-1.9132056801,2016-01-01
14550,282,E,53.8608767608,-3.02020391632,2016-01-01
14611,282,E,51.3442343455,-2.94897550425,2016-01-01
29641,282,E,52.507821584,-1.86882911786,2016-01-01
46692,281,E,52.4112522142,-0.737097180061,2016-01-01
32780,281,E,52.6063002057,-1.66180534556,2016-01-01
59197,281,E,51.6128101594,0.323884690849,2016-01-01
34721,281,E,54.7810163387,-1.53509172928,2016-01-01
42646,281,E,51.2816664593,-1.09809775058,2016-01-01
35305,281,E,55.032500004,-1.50089639029,2016-01-01
65487,281,E,52.6504448878,1.31005757285,2016-01-01
38202,281,E,54.564409164,-1.33650812162,2016-01-01
60122,281,E,51.7541955996,0.447055796001,2016-01-01
24555,281,E,53.074017567,-2.22534084753,2016-01-01
66361,281,E,51.3701501441,1.41801648223,2016-01-01
53647,281,E,51.3613234918,-0.205996768424,2016-01-01
60527,281,E,52.3460955929,0.523669370257,2016-01-01
53348,281,E,52.3323088466,-0.196321800476,2016-01-01
48439,281,E,51.4748271182,-0.619131862006,2016-01-01
40756,281,E,52.4602858008,-1.20667522699,2016-01-01
32781,280,E,52.615289807,-1.66173613475,2016-01-01
51284,280,E,50.8247173891,-0.411224669412,2016-01-01
35922,280,E,52.3899125456,-1.48712978561,2016-01-01
52785,280,E,51.6679705621,-0.266213166693,2016-01-01
18224,280,E,53.4676288602,-2.70946427406,2016-01-01
18846,280,E,53.7375179375,-2.6685222525,2016-01-01
38967,280,E,50.9235496732,-1.33268055268,2016-01-01
40246,280,E,51.606442909,-1.25052063141,2016-01-01
21095,280,E,52.6867375567,-2.47483120831,2016-01-01
22889,280,E,53.4242875474,-2.34757789597,2016-01-01
25285,280,E,53.0651050139,-2.18052566921,2016-01-01
26426,280,E,52.7865278595,-2.10523201694,2016-01-01
32167,280,E,53.9007850781,-1.69710469228,2016-01-01
40909,279,E,50.8599030625,-1.21992301756,2016-01-01
35505,279,E,53.6664449049,-1.50203685048,2016-01-01
42645,279,E,51.2726757658,-1.0982737371,2016-01-01
35760,279,E,53.5854903569,-1.48788272883,2016-01-01
58314,279,E,52.0190533459,0.242859234021,2016-01-01
19009,279,E,53.3960680689,-2.64811842879,2016-01-01
58922,279,E,51.2180628378,0.275306241532,2016-01-01
39536,279,E,51.8224820726,-1.29046942142,2016-01-01
5075,279,E,50.2128333722,-5.30921211745,2016-01-01
5551,279,E,50.1475276485,-5.0667028127,2016-01-01
12575,279,W,51.6567821465,-3.18679352116,2016-01-01
26609,279,E,52.4988697795,-2.0898117663,2016-01-01
28804,279,E,52.0943217573,-1.9284300023,2016-01-01
7399,279,E,50.392397168,-4.18196583498,2016-01-01
43737,278,E,52.135001668,-0.993306741208,2016-01-01
8354,278,W,52.4085231983,-4.08898480119,2016-01-01
50728,278,E,53.7731483765,-0.36274950517,2016-01-01
17999,278,E,53.3776604052,-2.7229997429,2016-01-01
54346,278,E,51.3694170357,-0.148213508211,2016-01-01
37615,278,E,53.5400523761,-1.38280407534,2016-01-01
57876,278,E,51.5976093107,0.178712972521,2016-01-01
66549,278,E,52.4543003653,1.56031803552,2016-01-01
50477,278,E,51.9222499787,-0.445483648246,2016-01-01
20995,278,E,50.7087473008,-2.45455820523,2016-01-01
57128,278,E,51.4371895852,0.0991270159409,2016-01-01
22311,278,E,53.5949229419,-2.39430478804,2016-01-01
61388,278,E,51.5890972015,0.596983668433,2016-01-01
26611,278,E,52.5168495877,-2.08984852982,2016-01-01
31537,278,E,51.5725845267,-1.74167094859,2016-01-01
45841,277,E,53.4096065463,-0.782944601186,2016-01-01
33894,277,E,54.9069920304,-1.58043105226,2016-01-01
46429,277,E,51.3327514528,-0.781303222565,2016-01-01
34285,277,E,52.3992518042,-1.57520555717,2016-01-01
40888,277,E,54.5543714443,-1.16659152918,2016-01-01
34708,277,E,54.5473709627,-1.53775068513,2016-01-01
42343,277,E,52.971893908,-1.09310362459,2016-01-01
34988,277,E,54.5293378871,-1.52250227517,2016-01-01
41319,277,E,54.572126148,-1.13529222989,2016-01-01
35133,277,E,52.4620133844,-1.53044747409,2016-01-01
53414,277,E,50.8312624687,-0.240595888703,2016-01-01
18003,277,E,53.4315873986,-2.72391494435,2016-01-01
61659,277,E,50.8785166521,0.599915348083,2016-01-01
37461,277,E,50.9240060973,-1.41804030553,2016-01-01
61829,277,E,52.2434211278,0.693630877588,2016-01-01
37611,277,E,53.5041009727,-1.38332619528,2016-01-01
19566,277,E,53.4142806121,-2.60326025705,2016-01-01
39808,277,E,52.3887513766,-1.26673411253,2016-01-01
19947,277,E,53.4773451224,-2.57402013535,2016-01-01
20351,277,E,53.5134381461,-2.54434781606,2016-01-01
5104,277,E,50.222210044,-5.29583963708,2016-01-01
20718,277,E,53.2439248579,-2.51094970333,2016-01-01
21676,277,E,52.6329705308,-2.42992205885,2016-01-01
26404,277,E,52.543807048,-2.10464916808,2016-01-01
28085,277,E,53.4607472518,-1.98640615667,2016-01-01
31103,277,E,52.4717030968,-1.76588686621,2016-01-01
65488,276,E,52.6594195655,1.3107361533,2016-01-01
34373,276,E,53.6756690713,-1.56247978162,2016-01-01
65148,276,E,52.661055773,1.25169482727,2016-01-01
18430,276,E,53.4677173729,-2.69440174472,2016-01-01
45796,276,E,52.2592140518,-0.814678609715,2016-01-01
37854,276,E,53.3512267876,-1.37051098881,2016-01-01
58912,276,E,51.128213966,0.270886985756,2016-01-01
18927,276,E,51.463328662,-2.62036145825,2016-01-01
47014,276,E,51.6379315648,-0.729789664472,2016-01-01
21119,276,E,53.10023222,-2.47937430055,2016-01-01
46855,276,E,52.0335926524,-0.733186721848,2016-01-01
22679,276,E,53.3972776964,-2.36239648571,2016-01-01
40720,276,E,51.7501007684,-1.21917439148,2016-01-01
22976,276,E,51.2217665731,-2.31640338888,2016-01-01
41200,276,E,52.5949191369,-1.17472044038,2016-01-01
24923,276,E,51.3209537577,-2.18793563631,2016-01-01
65866,276,E,51.1400430781,1.28658636301,2016-01-01
12483,276,W,51.6566351672,-3.20124616261,2016-01-01
13394,276,W,51.7388001988,-3.07308070082,2016-01-01
29419,276,E,52.4179373084,-1.88379888149,2016-01-01
31802,276,E,52.1929151176,-1.72346518546,2016-01-01
49613,275,E,54.2954449833,-0.434293816942,2016-01-01
42706,275,E,52.6390971464,-1.07044408847,2016-01-01
18831,275,E,53.5847295681,-2.66610785413,2016-01-01
42528,275,E,52.9717794229,-1.07821482312,2016-01-01
38154,275,E,53.6747079057,-1.35056301386,2016-01-01
49099,275,E,51.3033476577,-0.566901901358,2016-01-01
39133,275,E,53.5036003391,-1.29287332793,2016-01-01
49998,275,E,53.8368532648,-0.421056056946,2016-01-01
10393,275,E,50.7085717465,-3.53092145158,2016-01-01
10687,275,W,51.6621260349,-3.50501861468,2016-01-01
23519,275,E,53.5142937435,-2.30307376328,2016-01-01
12304,275,W,51.6833032508,-3.23088200244,2016-01-01
25327,275,E,53.5145389551,-2.18243297366,2016-01-01
26187,275,E,52.6247010717,-2.11961511003,2016-01-01
27036,275,E,52.4719187036,-2.06031392243,2016-01-01
27188,275,E,51.9055300396,-2.0450135042,2016-01-01
27623,275,E,52.5977913039,-2.01619671759,2016-01-01
28618,275,E,52.2831280737,-1.94278608434,2016-01-01
16052,275,E,53.3946302304,-2.87367022506,2016-01-01
16257,275,E,53.7811911942,-2.86650613128,2016-01-01
45255,274,E,52.2866124433,-0.857929632096,2016-01-01
35142,274,E,52.5698885871,-1.52929676456,2016-01-01
49858,274,E,51.3835296075,-0.506916682404,2016-01-01
36038,274,E,53.6663152896,-1.47176919697,2016-01-01
49815,274,E,50.808229065,-0.525330928664,2016-01-01
36373,274,E,54.8794690431,-1.44044528209,2016-01-01
50653,274,E,51.9040822103,-0.431574558317,2016-01-01
37323,274,E,53.1626274383,-1.40318649522,2016-01-01
48687,274,E,53.2541541184,-0.547525610653,2016-01-01
37815,274,E,52.9107938079,-1.37691227168,2016-01-01
44666,274,E,50.8486679208,-0.936010643149,2016-01-01
19380,274,E,53.4501555749,-2.61882640833,2016-01-01
51847,274,E,51.4623004147,-0.345997172274,2016-01-01
20552,274,E,53.5404698252,-2.52960500481,2016-01-01
60015,274,E,52.0868541023,0.450621001823,2016-01-01
21365,274,E,53.7744064579,-2.4718530905,2016-01-01
56047,274,E,51.6905529302,0.00954815144323,2016-01-01
24821,274,E,53.3347199084,-2.21169729939,2016-01-01
12556,274,W,51.4500245996,-3.18142342039,2016-01-01
28462,274,E,52.6157643125,-1.95712504565,2016-01-01
42130,273,E,52.9720065286,-1.10799252637,2016-01-01
35013,273,E,54.8977748018,-1.51815574704,2016-01-01
58424,273,E,51.7133203744,0.242175403024,2016-01-01
38335,273,E,53.0184977926,-1.34554836782,2016-01-01
43671,273,E,50.8763869689,-1.02066065981,2016-01-01
23405,273,E,51.8242585368,-2.29159122887,2016-01-01
65446,273,E,51.9413829703,1.25756342177,2016-01-01
12403,273,W,51.6924430754,-3.21666206284,2016-01-01
64916,273,E,51.8091068947,1.16095077661,2016-01-01
25067,273,E,53.4066540211,-2.19701255767,2016-01-01
66813,273,E,52.5664068129,1.71700804293,2016-01-01
25967,273,E,52.8224555397,-2.13499819033,2016-01-01
42984,273,E,54.5891499635,-1.01113042954,2016-01-01
27226,273,E,52.4988951656,-2.04562058017,2016-01-01
60372,273,E,51.6996927909,0.473058514293,2016-01-01
14225,273,E,50.8674870712,-2.96768130921,2016-01-01
51159,273,E,51.5529776904,-0.400407165011,2016-01-01
28606,273,E,52.0763485653,-1.94304957678,2016-01-01
41983,273,E,53.9607289287,-1.1022670034,2016-01-01
28629,273,E,52.3910101398,-1.94264733943,2016-01-01
42445,273,E,51.2727852502,-1.11260695994,2016-01-01
28860,273,E,52.7505946078,-1.92736330419,2016-01-01
50427,273,E,51.3739841919,-0.464124194241,2016-01-01
15525,273,E,53.3673292547,-2.91819769074,2016-01-01
31286,273,E,51.5726153651,-1.75609990126,2016-01-01
41422,272,E,52.6038042031,-1.15978750879,2016-01-01
37629,272,E,53.7108185241,-1.38030854483,2016-01-01
46064,272,E,51.1981981457,-0.813481312849,2016-01-01
39353,272,E,53.1439916748,-1.28384117998,2016-01-01
10200,272,W,51.5079929294,-3.60080200469,2016-01-01
11113,272,E,50.8541842208,-3.39361301867,2016-01-01
22532,272,E,53.8735952381,-2.38171386158,2016-01-01
24381,272,E,53.595325737,-2.24321754481,2016-01-01
6585,272,E,50.4589573003,-4.45273347484,2016-01-01
29829,272,E,52.4179048197,-1.85439213263,2016-01-01
32164,272,E,53.8738219934,-1.69729938686,2016-01-01
41790,271,E,50.7965687256,-1.16422111916,2016-01-01
37073,271,E,53.2256202364,-1.41729022346,2016-01-01
40846,271,E,53.5658419086,-1.18614356101,2016-01-01
18544,271,E,51.4901455287,-2.64953199698,2016-01-01
64118,271,E,51.8125413164,1.03059612427,2016-01-01
37238,271,E,51.60742081,-1.42378870336,2016-01-01
41697,271,E,53.008178817,-1.13705451197,2016-01-01
37331,271,E,53.2345344297,-1.40218731401,2016-01-01
40667,271,E,50.6891531918,-1.23691385918,2016-01-01
39876,271,E,53.395471853,-1.24955080117,2016-01-01
43018,271,E,51.2634608972,-1.06978905252,2016-01-01
52413,271,E,51.6683937232,-0.295119009769,2016-01-01
24712,271,E,51.860405851,-2.20469901888,2016-01-01
55391,271,E,51.5836956243,-0.052908422496,2016-01-01
27034,271,E,52.4539387457,-2.06028924823,2016-01-01
14873,271,E,53.4836852727,-2.98098891516,2016-01-01
16081,271,E,53.7810805429,-2.88168005623,2016-01-01
51174,270,E,51.6877941096,-0.395659783336,2016-01-01
17781,270,E,53.3506048011,-2.73756440356,2016-01-01
46245,270,E,51.3328998597,-0.795653714407,2016-01-01
37600,270,E,53.3782693182,-1.38514477899,2016-01-01
51706,270,E,51.7411181035,-0.350319589289,2016-01-01
